21628;"JAHEN";1;2/7/2019 00:00:00
21629;"MAEUS";3;2/7/2019 00:00:00
21630;"DIGOM";3;5/7/2019 00:00:00
21631;"ARBLA";5;6/7/2019 00:00:00
21632;"JELEC";7;7/7/2019 00:00:00
21633;"LOHUE";4;7/7/2019 00:00:00
21634;"NAROU";11;8/7/2019 00:00:00
21635;"CLJAN";1;9/7/2019 00:00:00
21636;"OLLHE";4;9/7/2019 00:00:00
21637;"MOELK";6;12/7/2019 00:00:00
21638;"OLFER";5;13/7/2019 00:00:00
21639;"ANLER";9;13/7/2019 00:00:00
21640;"CLHAL";1;15/7/2019 00:00:00
21641;"JEBOR";6;15/7/2019 00:00:00
21642;"ERDEB";6;16/7/2019 00:00:00
21643;"REDAN";7;16/7/2019 00:00:00
21644;"DACOU";1;19/7/2019 00:00:00
21645;"CHDUD";9;20/7/2019 00:00:00
21646;"ALCLE";4;20/7/2019 00:00:00
21647;"JÉBAZ";10;21/7/2019 00:00:00
21648;"JEBOR";9;22/7/2019 00:00:00
21649;"ERSWE";1;22/7/2019 00:00:00
21650;"SAJOU";3;23/7/2019 00:00:00
21651;"ALCLE";5;26/7/2019 00:00:00
21652;"JÉBAZ";3;27/7/2019 00:00:00
21653;"CHLEC";11;27/7/2019 00:00:00
21654;"JEHOU";3;28/7/2019 00:00:00
21655;"SEADI";7;29/7/2019 00:00:00
21656;"ROHAM";4;29/7/2019 00:00:00
21657;"CECHA";5;30/7/2019 00:00:00
21658;"CHGRA";3;3/7/2019 00:00:00
21659;"ROHAM";9;3/7/2019 00:00:00
21660;"SYBEL";4;4/7/2019 00:00:00
21661;"PALER";1;5/7/2019 00:00:00
21662;"OLLHE";4;6/7/2019 00:00:00
21663;"ALAUV";3;6/7/2019 00:00:00
21664;"NOBEL";3;7/7/2019 00:00:00
21665;"CLJAN";12;10/7/2019 00:00:00
21666;"JEBOR";4;10/7/2019 00:00:00
21667;"YAKAL";7;11/7/2019 00:00:00
21668;"DACOU";9;12/7/2019 00:00:00
21669;"BEAVI";1;12/7/2019 00:00:00
21670;"ARBLA";1;13/7/2019 00:00:00
21671;"HALER";3;15/7/2019 00:00:00
21672;"JÉBAZ";4;17/7/2019 00:00:00
21673;"ZOHED";1;17/7/2019 00:00:00
21674;"ANLER";3;18/7/2019 00:00:00
21675;"ANLER";7;19/7/2019 00:00:00
21676;"PILED";3;19/7/2019 00:00:00
21677;"CHLEC";4;20/7/2019 00:00:00
21678;"CHLAB";5;21/7/2019 00:00:00
21679;"BETIZ";7;21/7/2019 00:00:00
21680;"ALCLE";1;24/7/2019 00:00:00
21681;"SYBEL";6;25/7/2019 00:00:00
21682;"PASAU";4;26/7/2019 00:00:00
21683;"NAROU";7;26/7/2019 00:00:00
21684;"ZOHED";6;27/7/2019 00:00:00
21685;"MOELK";7;28/7/2019 00:00:00
21686;"LOHUE";1;28/7/2019 00:00:00
21687;"JÉBAZ";1;31/7/2019 00:00:00
21688;"CEGRO";4;1/7/2019 00:00:00
21689;"MOELK";5;1/7/2019 00:00:00
21690;"DIGOM";4;2/7/2019 00:00:00
21691;"CHBOT";7;3/7/2019 00:00:00
21692;"CÉDAU";9;4/7/2019 00:00:00
21693;"DELE ";6;4/7/2019 00:00:00
21694;"MOELK";1;7/7/2019 00:00:00
21695;"NAROU";4;8/7/2019 00:00:00
21696;"NOBEL";10;8/7/2019 00:00:00
21697;"FRLAN";11;9/7/2019 00:00:00
21698;"HALER";1;10/7/2019 00:00:00
21699;"HALER";4;10/7/2019 00:00:00
21700;"JÉBAZ";1;11/7/2019 00:00:00
21701;"JÉBAZ";3;15/7/2019 00:00:00
21702;"VIGUI";1;15/7/2019 00:00:00
21703;"GAANT";4;15/7/2019 00:00:00
21704;"CHDUD";4;16/7/2019 00:00:00
21705;"ERDEB";12;17/7/2019 00:00:00
21706;"CHGAS";4;17/7/2019 00:00:00
21707;"MALAZ";3;18/7/2019 00:00:00
21708;"JEHOU";1;21/7/2019 00:00:00
21709;"MOELK";1;21/7/2019 00:00:00
21710;"JEBOR";4;22/7/2019 00:00:00
21711;"JELEC";4;22/7/2019 00:00:00
21712;"CHBES";1;23/7/2019 00:00:00
21713;"CÉDAU";4;24/7/2019 00:00:00
21714;"PAJAL";3;24/7/2019 00:00:00
21715;"CHLEC";7;25/7/2019 00:00:00
21716;"CHBON";4;25/7/2019 00:00:00
21717;"NISCH";5;28/7/2019 00:00:00
21718;"CLJAN";4;29/7/2019 00:00:00
21719;"PABEL";6;29/7/2019 00:00:00
21720;"RARAB";3;30/7/2019 00:00:00
21721;"ALDUV";7;30/7/2019 00:00:00
21722;"PAJAL";4;31/7/2019 00:00:00
21723;"NAROU";4;1/7/2019 00:00:00
21724;"OLFER";7;1/7/2019 00:00:00
21725;"CLHAL";6;4/7/2019 00:00:00
21726;"YAKAL";3;4/7/2019 00:00:00
21727;"DAMIC";4;5/7/2019 00:00:00
21728;"ERSWE";9;6/7/2019 00:00:00
21729;"BEAVI";4;6/7/2019 00:00:00
21730;"CHDUD";5;7/7/2019 00:00:00
21731;"YATAN";5;7/7/2019 00:00:00
21732;"ALAUV";5;8/7/2019 00:00:00
21733;"PAJAL";6;11/7/2019 00:00:00
21734;"BRLEH";4;11/7/2019 00:00:00
21735;"ERDEB";1;12/7/2019 00:00:00
21736;"JEHOU";5;12/7/2019 00:00:00
21737;"DACOU";1;13/7/2019 00:00:00
21738;"HALER";6;15/7/2019 00:00:00
21739;"MOELK";3;15/7/2019 00:00:00
21740;"ARBLA";4;15/7/2019 00:00:00
21741;"PABEL";7;15/7/2019 00:00:00
21742;"PASAU";7;18/7/2019 00:00:00
21743;"ERSWE";7;19/7/2019 00:00:00
21744;"CHROU";3;19/7/2019 00:00:00
21745;"FAMAR";4;20/7/2019 00:00:00
21746;"LOHUE";1;20/7/2019 00:00:00
21747;"CHROU";1;21/7/2019 00:00:00
21748;"ERDUR";7;22/7/2019 00:00:00
21749;"CHLEC";7;22/7/2019 00:00:00
21750;"PAJAL";1;25/7/2019 00:00:00
21751;"OLFER";5;25/7/2019 00:00:00
21752;"ERDEB";4;26/7/2019 00:00:00
21753;"JEHER";1;27/7/2019 00:00:00
21754;"JEHOU";9;27/7/2019 00:00:00
21755;"FRLAN";6;28/7/2019 00:00:00
21756;"GAANT";4;28/7/2019 00:00:00
21757;"ERDEB";5;27/7/2019 00:00:00
21758;"CHGRA";7;3/7/2019 00:00:00
21759;"SEADI";1;3/7/2019 00:00:00
21760;"MOELK";7;4/7/2019 00:00:00
21761;"JEBOR";9;4/7/2019 00:00:00
21762;"PILED";1;5/7/2019 00:00:00
21763;"HALER";3;6/7/2019 00:00:00
21764;"SEADI";3;6/7/2019 00:00:00
21765;"CHBOT";9;7/7/2019 00:00:00
21766;"OLLHE";3;7/7/2019 00:00:00
21767;"BRLEH";4;10/7/2019 00:00:00
21768;"BETIZ";10;11/7/2019 00:00:00
21769;"ERSWE";9;11/7/2019 00:00:00
21770;"ZOHED";4;12/7/2019 00:00:00
21771;"JEHOU";1;12/7/2019 00:00:00
21772;"DAMIC";1;13/7/2019 00:00:00
21773;"ARBLA";11;15/7/2019 00:00:00
21774;"SYBEL";4;15/7/2019 00:00:00
21775;"CHLAB";3;17/7/2019 00:00:00
21776;"ARBLA";10;17/7/2019 00:00:00
21777;"FRLAN";7;18/7/2019 00:00:00
21778;"CHLAB";11;19/7/2019 00:00:00
21779;"RARAB";3;19/7/2019 00:00:00
21780;"CHLEC";4;20/7/2019 00:00:00
21781;"CECHA";3;20/7/2019 00:00:00
21782;"MOELK";3;21/7/2019 00:00:00
21783;"ERSWE";6;24/7/2019 00:00:00
21784;"MALAZ";4;24/7/2019 00:00:00
21785;"REDAN";6;25/7/2019 00:00:00
21786;"PABEL";6;25/7/2019 00:00:00
21787;"NAROU";9;26/7/2019 00:00:00
21788;"PILED";12;27/7/2019 00:00:00
21789;"CLHAL";4;27/7/2019 00:00:00
21790;"BEGAL";6;28/7/2019 00:00:00
21791;"BRLEH";1;28/7/2019 00:00:00
21792;"LEHOS";1;31/7/2019 00:00:00
21793;"MOELK";5;1/7/2019 00:00:00
21794;"ERSWE";3;1/7/2019 00:00:00
21795;"MOELK";1;2/7/2019 00:00:00
21796;"MOELK";5;2/7/2019 00:00:00
21797;"FAMAR";3;3/7/2019 00:00:00
21798;"GECAU";4;4/7/2019 00:00:00
21799;"ERDEB";1;4/7/2019 00:00:00
21800;"CHBES";1;7/7/2019 00:00:00
21801;"PALER";1;7/7/2019 00:00:00
21802;"BEAVI";3;8/7/2019 00:00:00
21803;"ARBLA";5;9/7/2019 00:00:00
21804;"MOELK";4;9/7/2019 00:00:00
21805;"CHLAB";3;10/7/2019 00:00:00
21806;"JÉBAZ";5;10/7/2019 00:00:00
21807;"ALAUV";4;11/7/2019 00:00:00
21808;"DIDAL";4;15/7/2019 00:00:00
21809;"DACOU";12;15/7/2019 00:00:00
21810;"PABEL";4;15/7/2019 00:00:00
21811;"RARAB";6;15/7/2019 00:00:00
21812;"FAMAR";5;16/7/2019 00:00:00
21813;"SYLEJ";7;17/7/2019 00:00:00
21814;"FAMAR";3;17/7/2019 00:00:00
21815;"JEHOU";1;18/7/2019 00:00:00
21816;"BRLEH";1;18/7/2019 00:00:00
21817;"PALER";6;21/7/2019 00:00:00
21818;"ERSWE";9;22/7/2019 00:00:00
21819;"MAHEN";3;22/7/2019 00:00:00
21820;"MAFER";4;23/7/2019 00:00:00
21821;"MAHEN";3;23/7/2019 00:00:00
21822;"CHLAB";4;24/7/2019 00:00:00
21823;"CLHAL";4;25/7/2019 00:00:00
21824;"GESEF";3;25/7/2019 00:00:00
21825;"CLHAL";1;28/7/2019 00:00:00
21826;"ZOHED";6;28/7/2019 00:00:00
21827;"ARBLA";9;29/7/2019 00:00:00
21828;"SYLEJ";1;30/7/2019 00:00:00
21829;"BETIZ";6;30/7/2019 00:00:00
21830;"MOELK";3;1/7/2019 00:00:00
21831;"GAANT";4;1/7/2019 00:00:00
21832;"CLJAN";9;2/7/2019 00:00:00
21833;"ERDUR";3;5/7/2019 00:00:00
21834;"RIDAN";5;5/7/2019 00:00:00
21835;"LEHOS";3;6/7/2019 00:00:00
21836;"NISCH";6;6/7/2019 00:00:00
21837;"FAMAR";4;7/7/2019 00:00:00
21838;"PHFRO";7;8/7/2019 00:00:00
21839;"MOELK";6;8/7/2019 00:00:00
21840;"ERDUR";3;9/7/2019 00:00:00
21841;"MALAZ";3;9/7/2019 00:00:00
21842;"YATAN";4;12/7/2019 00:00:00
21843;"ALCLE";5;13/7/2019 00:00:00
21844;"REDAN";3;13/7/2019 00:00:00
21845;"CHBON";3;15/7/2019 00:00:00
21846;"CHLEC";6;15/7/2019 00:00:00
21847;"ARBLA";3;15/7/2019 00:00:00
21848;"OLLHE";4;16/7/2019 00:00:00
21849;"MIGAL";4;16/7/2019 00:00:00
21850;"CLHAL";3;19/7/2019 00:00:00
21851;"ZOHED";3;19/7/2019 00:00:00
21852;"DAMIC";9;20/7/2019 00:00:00
21853;"CHLEC";9;21/7/2019 00:00:00
21854;"ANLER";3;21/7/2019 00:00:00
21855;"CHLEC";1;22/7/2019 00:00:00
21856;"REDAN";4;22/7/2019 00:00:00
21857;"CHGAS";7;23/7/2019 00:00:00
21858;"CHLEC";1;26/7/2019 00:00:00
21859;"BRLEH";7;26/7/2019 00:00:00
21860;"JEHOU";3;27/7/2019 00:00:00
21861;"CECHA";3;27/7/2019 00:00:00
21862;"JEMAN";6;27/7/2019 00:00:00
21863;"CLJAN";7;28/7/2019 00:00:00
21864;"MICOL";9;28/7/2019 00:00:00
21865;"DAMIC";4;29/7/2019 00:00:00
21866;"NISCH";4;29/7/2019 00:00:00
21867;"THLOP";1;29/7/2019 00:00:00
21868;"PABEL";10;30/7/2019 00:00:00
21869;"CÉDAU";9;30/7/2019 00:00:00
21870;"ARBLA";1;2/7/2019 00:00:00
21871;"CHBON";1;2/7/2019 00:00:00
21872;"BRLEH";6;2/7/2019 00:00:00
21873;"ERDEB";6;3/7/2019 00:00:00
21874;"DELE ";1;3/7/2019 00:00:00
21875;"CLHAL";3;4/7/2019 00:00:00
21876;"BEAVI";6;4/7/2019 00:00:00
21877;"CHLEC";11;4/7/2019 00:00:00
21878;"NAROU";3;5/7/2019 00:00:00
21879;"ERBEC";7;5/7/2019 00:00:00
21880;"GAANT";10;6/7/2019 00:00:00
21881;"CHBES";9;6/7/2019 00:00:00
21882;"MAEUS";1;6/7/2019 00:00:00
21883;"JALES";4;9/7/2019 00:00:00
21884;"OLFER";4;9/7/2019 00:00:00
21885;"YAKAL";4;10/7/2019 00:00:00
21886;"MAEUS";6;10/7/2019 00:00:00
21887;"BEGAL";11;10/7/2019 00:00:00
21888;"JAHEN";3;11/7/2019 00:00:00
21889;"LEHOS";4;11/7/2019 00:00:00
21890;"PILED";12;12/7/2019 00:00:00
21891;"YAKAL";7;12/7/2019 00:00:00
21892;"VIGUI";1;12/7/2019 00:00:00
21893;"RARAB";12;13/7/2019 00:00:00
21894;"DACOU";5;13/7/2019 00:00:00
21895;"CHDUD";1;16/7/2019 00:00:00
21896;"JAHEN";3;16/7/2019 00:00:00
21897;"MOELK";3;16/7/2019 00:00:00
21898;"HALER";4;17/7/2019 00:00:00
21899;"CHBES";3;17/7/2019 00:00:00
21900;"NISCH";7;18/7/2019 00:00:00
21901;"MICOL";4;18/7/2019 00:00:00
21902;"ALCLE";3;18/7/2019 00:00:00
21903;"PHFRO";1;19/7/2019 00:00:00
21904;"ROHAM";6;19/7/2019 00:00:00
21905;"JEMAN";5;20/7/2019 00:00:00
21906;"REDAN";1;20/7/2019 00:00:00
21907;"ERBEC";1;20/7/2019 00:00:00
21908;"JEBOR";6;23/7/2019 00:00:00
21909;"FAMAR";1;23/7/2019 00:00:00
21910;"GECAU";9;24/7/2019 00:00:00
21911;"GAANT";9;24/7/2019 00:00:00
21912;"CEGRO";4;24/7/2019 00:00:00
21913;"ALDUV";3;25/7/2019 00:00:00
21914;"CÉDAU";5;25/7/2019 00:00:00
21915;"OLLHE";6;26/7/2019 00:00:00
21916;"CEGRO";1;26/7/2019 00:00:00
21917;"PALEC";1;26/7/2019 00:00:00
21918;"CHLEC";7;27/7/2019 00:00:00
21919;"JEHOU";9;27/7/2019 00:00:00
21920;"RARAB";3;30/7/2019 00:00:00
21921;"CEGRO";3;30/7/2019 00:00:00
21922;"RARAB";4;30/7/2019 00:00:00
21923;"MIGAL";5;1/7/2019 00:00:00
21924;"CHGRA";1;1/7/2019 00:00:00
21925;"JAHEN";4;2/7/2019 00:00:00
21926;"BETIZ";5;2/7/2019 00:00:00
21927;"ARBLA";3;2/7/2019 00:00:00
21928;"MIGAL";6;3/7/2019 00:00:00
21929;"MOELK";4;3/7/2019 00:00:00
21930;"CHNIE";7;4/7/2019 00:00:00
21931;"CHBES";9;4/7/2019 00:00:00
21932;"JAHEN";1;4/7/2019 00:00:00
21933;"CHDUD";5;7/7/2019 00:00:00
21934;"ALCLE";4;7/7/2019 00:00:00
21935;"NOBEL";9;8/7/2019 00:00:00
21936;"CHLEC";3;8/7/2019 00:00:00
21937;"PILED";3;8/7/2019 00:00:00
21938;"SEADI";3;9/7/2019 00:00:00
21939;"JEHOU";6;9/7/2019 00:00:00
21940;"JUBOY";7;10/7/2019 00:00:00
21941;"ERDEB";1;10/7/2019 00:00:00
21942;"JEHER";3;10/7/2019 00:00:00
21943;"CHLAB";4;11/7/2019 00:00:00
21944;"ANLER";7;11/7/2019 00:00:00
21945;"NAROU";4;15/7/2019 00:00:00
21946;"CLHAL";4;15/7/2019 00:00:00
21947;"ARBLA";9;15/7/2019 00:00:00
21948;"JEHOU";5;15/7/2019 00:00:00
21949;"CHROU";6;15/7/2019 00:00:00
21950;"PABEL";7;16/7/2019 00:00:00
21951;"MAEUS";5;16/7/2019 00:00:00
21952;"DELE ";5;16/7/2019 00:00:00
21953;"FAMAR";9;17/7/2019 00:00:00
21954;"JELEC";5;17/7/2019 00:00:00
21955;"FRLAN";4;18/7/2019 00:00:00
21956;"JELEC";5;18/7/2019 00:00:00
21957;"JEHOU";4;18/7/2019 00:00:00
21958;"FAMAR";7;21/7/2019 00:00:00
21959;"CHDUD";1;21/7/2019 00:00:00
21960;"ARBLA";4;22/7/2019 00:00:00
21961;"FRLAN";3;22/7/2019 00:00:00
21962;"REDAN";7;22/7/2019 00:00:00
21963;"MICOL";4;23/7/2019 00:00:00
21964;"MOELK";4;23/7/2019 00:00:00
21965;"CHROU";9;24/7/2019 00:00:00
21966;"PALER";4;24/7/2019 00:00:00
21967;"MIGAL";6;24/7/2019 00:00:00
21968;"DAMIC";1;25/7/2019 00:00:00
21969;"SAJOU";10;25/7/2019 00:00:00
21970;"JELEC";1;28/7/2019 00:00:00
21971;"ALCLE";9;28/7/2019 00:00:00
21972;"CHBOT";7;28/7/2019 00:00:00
21973;"ANLER";7;29/7/2019 00:00:00
21974;"YATAN";4;29/7/2019 00:00:00
21975;"CHBES";9;30/7/2019 00:00:00
21976;"MOELK";1;30/7/2019 00:00:00
21977;"CHLEC";3;30/7/2019 00:00:00
21978;"YATAN";7;31/7/2019 00:00:00
21979;"ERSWE";3;31/7/2019 00:00:00
21980;"RIDAB";4;1/7/2019 00:00:00
21981;"JEMAN";5;1/7/2019 00:00:00
21982;"YAKAL";1;1/7/2019 00:00:00
21983;"NAROU";4;4/7/2019 00:00:00
21984;"REDAN";1;4/7/2019 00:00:00
21985;"DAMIC";3;5/7/2019 00:00:00
21986;"CHLAB";3;5/7/2019 00:00:00
21987;"YAKAL";9;5/7/2019 00:00:00
21988;"DELE ";4;6/7/2019 00:00:00
21989;"MAFER";6;6/7/2019 00:00:00
21990;"DACOU";4;7/7/2019 00:00:00
21991;"ALDUV";1;7/7/2019 00:00:00
21992;"FRLAN";1;7/7/2019 00:00:00
21993;"JELEC";3;7/7/2019 00:00:00
21994;"ERSWE";10;7/7/2019 00:00:00
21995;"PABEL";4;7/7/2019 00:00:00
21996;"PABEL";6;8/7/2019 00:00:00
21997;"CHGRA";11;8/7/2019 00:00:00
21998;"GECAU";1;8/7/2019 00:00:00
21999;"LODUR";4;11/7/2019 00:00:00
22000;"GESEF";3;11/7/2019 00:00:00
22001;"RARAB";12;11/7/2019 00:00:00
22002;"CLHAL";4;12/7/2019 00:00:00
22003;"ZOHED";1;12/7/2019 00:00:00
22004;"DAMIC";5;12/7/2019 00:00:00
22005;"CÉDAU";7;12/7/2019 00:00:00
22006;"JEHOU";3;13/7/2019 00:00:00
22007;"DAMIC";3;13/7/2019 00:00:00
22008;"MALAZ";4;13/7/2019 00:00:00
22009;"JUBOY";4;15/7/2019 00:00:00
22010;"SAJOU";1;15/7/2019 00:00:00
22011;"ERDEB";6;15/7/2019 00:00:00
22012;"MIGAL";4;15/7/2019 00:00:00
22013;"ERDUR";4;15/7/2019 00:00:00
22014;"FAMAR";11;15/7/2019 00:00:00
22015;"GAANT";6;15/7/2019 00:00:00
22016;"ANLER";3;18/7/2019 00:00:00
22017;"YAKAL";4;18/7/2019 00:00:00
22018;"HALER";3;18/7/2019 00:00:00
22019;"MICOL";7;19/7/2019 00:00:00
22020;"ARBLA";3;19/7/2019 00:00:00
22021;"NISCH";1;19/7/2019 00:00:00
22022;"FAMAR";12;20/7/2019 00:00:00
22023;"MOELK";7;20/7/2019 00:00:00
22024;"DACOU";9;20/7/2019 00:00:00
22025;"SYBEL";4;20/7/2019 00:00:00
22026;"GESEF";6;21/7/2019 00:00:00
22027;"CECHA";4;21/7/2019 00:00:00
22028;"ZOHED";1;21/7/2019 00:00:00
22029;"SYBEL";3;22/7/2019 00:00:00
22030;"JELEC";3;22/7/2019 00:00:00
22031;"GESEF";3;22/7/2019 00:00:00
22032;"NISCH";1;25/7/2019 00:00:00
22033;"ERDUR";9;25/7/2019 00:00:00
22034;"PALEC";1;25/7/2019 00:00:00
22035;"CLHAL";9;25/7/2019 00:00:00
22036;"RARAB";5;26/7/2019 00:00:00
22037;"REDAN";1;26/7/2019 00:00:00
22038;"NOBEL";6;26/7/2019 00:00:00
22039;"NAROU";3;27/7/2019 00:00:00
22040;"RIDAB";7;27/7/2019 00:00:00
22041;"BRLEH";6;27/7/2019 00:00:00
22042;"NAROU";3;28/7/2019 00:00:00
22043;"PABEL";4;28/7/2019 00:00:00
22044;"ARBLA";5;28/7/2019 00:00:00
22045;"LOHUE";9;28/7/2019 00:00:00
22046;"MAFER";3;30/7/2019 00:00:00
22047;"PILED";6;29/7/2019 00:00:00
22048;"SYLEJ";4;29/7/2019 00:00:00
22049;"DIGOM";4;1/7/2019 00:00:00
22050;"CHLEC";1;1/7/2019 00:00:00
22051;"PAMAR";1;1/7/2019 00:00:00
22052;"JALES";9;2/7/2019 00:00:00
22053;"JEHER";5;2/7/2019 00:00:00
22054;"JUBOY";4;2/7/2019 00:00:00
22055;"JUBOY";6;2/7/2019 00:00:00
22056;"PHFRO";3;3/7/2019 00:00:00
22057;"GESEF";1;3/7/2019 00:00:00
22058;"NAROU";1;3/7/2019 00:00:00
22059;"REDAN";6;4/7/2019 00:00:00
22060;"YATAN";9;4/7/2019 00:00:00
22061;"CHLEC";7;4/7/2019 00:00:00
22062;"REDAN";4;5/7/2019 00:00:00
22063;"DAMIC";1;5/7/2019 00:00:00
22064;"GESEF";6;5/7/2019 00:00:00
22065;"MOELK";7;5/7/2019 00:00:00
22066;"MOELK";1;8/7/2019 00:00:00
22067;"ERSWE";9;8/7/2019 00:00:00
22068;"RIDAB";9;8/7/2019 00:00:00
22069;"DIDAL";10;9/7/2019 00:00:00
22070;"ALCLE";3;9/7/2019 00:00:00
22071;"BEAVI";10;9/7/2019 00:00:00
22072;"CHLEC";11;10/7/2019 00:00:00
22073;"ARBLA";1;10/7/2019 00:00:00
22074;"BEGAL";1;10/7/2019 00:00:00
22075;"REDAN";7;10/7/2019 00:00:00
22076;"ZOHED";12;11/7/2019 00:00:00
22077;"SORET";1;11/7/2019 00:00:00
22078;"ARBLA";4;11/7/2019 00:00:00
22079;"JEMAN";12;12/7/2019 00:00:00
22080;"DELE ";11;12/7/2019 00:00:00
22081;"OLLHE";6;12/7/2019 00:00:00
22082;"ALCLE";1;15/7/2019 00:00:00
22083;"REDAN";3;15/7/2019 00:00:00
22084;"MOELK";4;15/7/2019 00:00:00
22085;"CHGAS";3;15/7/2019 00:00:00
22086;"YATAN";3;16/7/2019 00:00:00
22087;"FRLAN";4;16/7/2019 00:00:00
22088;"HALER";3;16/7/2019 00:00:00
22089;"VIVAN";1;17/7/2019 00:00:00
22090;"CHLEC";7;17/7/2019 00:00:00
22091;"JELEC";5;17/7/2019 00:00:00
22092;"DACOU";6;18/7/2019 00:00:00
22093;"PALEC";3;18/7/2019 00:00:00
22094;"ERDEB";1;18/7/2019 00:00:00
22095;"LODUR";7;18/7/2019 00:00:00
22096;"RARAB";10;19/7/2019 00:00:00
22097;"ALDUV";9;19/7/2019 00:00:00
22098;"CLHAL";9;19/7/2019 00:00:00
22099;"CHLEC";9;22/7/2019 00:00:00
22100;"CHROU";4;22/7/2019 00:00:00
22101;"GECAU";6;22/7/2019 00:00:00
22102;"OLLHE";11;23/7/2019 00:00:00
22103;"ARBLA";3;23/7/2019 00:00:00
22104;"DAMIC";9;23/7/2019 00:00:00
22105;"SYBEL";1;23/7/2019 00:00:00
22106;"DIDAL";4;24/7/2019 00:00:00
22107;"CLJAN";6;24/7/2019 00:00:00
22108;"LEHOS";4;24/7/2019 00:00:00
22109;"GESEF";1;25/7/2019 00:00:00
22110;"CHBES";12;25/7/2019 00:00:00
22111;"SYLEJ";4;25/7/2019 00:00:00
22112;"MOELK";7;26/7/2019 00:00:00
22113;"MOELK";6;26/7/2019 00:00:00
22114;"CHLAB";1;26/7/2019 00:00:00
22115;"ERDUR";7;26/7/2019 00:00:00
22116;"PILED";3;29/7/2019 00:00:00
22117;"MIGAL";3;29/7/2019 00:00:00
22118;"ERBEC";4;29/7/2019 00:00:00
22119;"JELEC";7;30/7/2019 00:00:00
22120;"MIGAL";1;30/7/2019 00:00:00
22121;"RARAB";1;10/7/2019 00:00:00
22122;"HALER";4;1/7/2019 00:00:00
22123;"SYLEJ";3;1/7/2019 00:00:00
22124;"PAMAR";4;1/7/2019 00:00:00
22125;"MAFER";5;1/7/2019 00:00:00
22126;"DELE ";4;2/7/2019 00:00:00
22127;"GESEF";6;2/7/2019 00:00:00
22128;"PAJAL";5;2/7/2019 00:00:00
22129;"DIDAL";7;3/7/2019 00:00:00
22130;"GESEF";7;3/7/2019 00:00:00
22131;"BRLEH";3;3/7/2019 00:00:00
22132;"REDAN";6;6/7/2019 00:00:00
22133;"CÉDAU";7;6/7/2019 00:00:00
22134;"DAMIC";3;6/7/2019 00:00:00
22135;"BETIZ";5;6/7/2019 00:00:00
22136;"MICOL";9;7/7/2019 00:00:00
22137;"NAROU";7;7/7/2019 00:00:00
22138;"DIDAL";7;7/7/2019 00:00:00
22139;"RIDAN";3;8/7/2019 00:00:00
22140;"NOBEL";9;8/7/2019 00:00:00
22141;"CHDUD";6;8/7/2019 00:00:00
22142;"LEHOS";7;9/7/2019 00:00:00
22143;"HALER";4;9/7/2019 00:00:00
22144;"DACOU";4;9/7/2019 00:00:00
22145;"ERSWE";3;9/7/2019 00:00:00
22146;"MOELK";1;10/7/2019 00:00:00
22147;"JEMAN";10;10/7/2019 00:00:00
22148;"CHLAB";7;10/7/2019 00:00:00
22149;"ERBEC";1;13/7/2019 00:00:00
22150;"PABEL";11;13/7/2019 00:00:00
22151;"CHGRA";1;13/7/2019 00:00:00
22152;"ANLER";9;15/7/2019 00:00:00
22153;"JEMAN";1;15/7/2019 00:00:00
22154;"CHLEC";4;15/7/2019 00:00:00
22155;"SORET";10;15/7/2019 00:00:00
22156;"OLFER";7;15/7/2019 00:00:00
22157;"ERDUR";12;15/7/2019 00:00:00
22158;"FAMAR";4;15/7/2019 00:00:00
22159;"ALCLE";1;15/7/2019 00:00:00
22160;"JEHOU";11;11/7/2019 00:00:00
22161;"JEBOR";7;24/7/2019 00:00:00
22162;"JEMAN";3;13/7/2019 00:00:00
22163;"FRMIC";1;25/7/2019 00:00:00
22164;"JEHOU";12;8/7/2019 00:00:00
22165;"JUBOY";7;1/7/2019 00:00:00
22166;"CLJAN";10;1/7/2019 00:00:00
22167;"JAHEN";2;1/7/2019 00:00:00
22168;"MAEUS";4;1/7/2019 00:00:00
22169;"BRLEH";7;1/7/2019 00:00:00
22170;"CHBON";2;1/7/2019 00:00:00
22171;"CHLEC";4;1/7/2019 00:00:00
22172;"ARBLA";2;1/7/2019 00:00:00
22173;"PAJAL";8;1/7/2019 00:00:00
22174;"JUBOY";5;1/7/2019 00:00:00
22175;"JEHER";6;1/7/2019 00:00:00
22176;"JALES";10;1/7/2019 00:00:00
22177;"JAHEN";2;1/7/2019 00:00:00
22178;"MOELK";2;1/7/2019 00:00:00
22179;"MOELK";6;1/7/2019 00:00:00
22180;"DACOU";5;1/7/2019 00:00:00
22181;"JAHEN";5;1/7/2019 00:00:00
22182;"CÉDAU";6;1/7/2019 00:00:00
22183;"ERDUR";8;1/7/2019 00:00:00
22184;"ARBLA";4;1/7/2019 00:00:00
22185;"BETIZ";6;1/7/2019 00:00:00
22186;"MOELK";8;1/7/2019 00:00:00
22187;"DIGOM";5;1/7/2019 00:00:00
22188;"PAJAL";6;1/7/2019 00:00:00
22189;"GESEF";7;1/7/2019 00:00:00
22190;"DELE ";5;1/7/2019 00:00:00
22191;"CHBOT";2;1/7/2019 00:00:00
22192;"BEGAL";8;1/7/2019 00:00:00
22193;"NAROU";4;4/7/2019 00:00:00
22194;"CLJAN";4;4/7/2019 00:00:00
22195;"ERBEC";8;4/7/2019 00:00:00
